Scen,CRN,q1,q9,preds,actual,time
M1,Cambodia,19.73,34.724,27.5445022666666,31.2,2020-03-23
M1,Cambodia,22.76,42.47,30.7410345333333,32.09,2020-03-30
M1,Cambodia,19.73,37.68,29.1722612,33.18,2020-04-06
M1,Cambodia,22.35,37.68,29.6694336,33.94,2020-04-13
M1,Cambodia,26.973,37.553,31.2933232666667,32.63,2020-04-20
M1,Cambodia,25.16,41.87,33.1497774,29.89,2020-04-27
M1,Cambodia,27.14,44.091,35.5471876,29.74,2020-05-04
M1,Cambodia,30.03,45.06,36.7655959,31.56,2020-05-11
M1,Cambodia,30.03,42.72,35.0723744,32.71,2020-05-18
M1,Cambodia,26.26,37.35,31.3152186666667,33.57,2020-05-25
M1,Cambodia,28.35,37.54,31.5658673333333,34.93,2020-06-01
M1,Cambodia,30.25,38.764,33.6707633333333,36.16,2020-06-08
M1,Cambodia,34.06,40.58,38.2042711666667,37.02,2020-06-15
M1,Cambodia,35.3,41.012,38.5647223333333,37.03,2020-06-22
M1,Cambodia,35.97,42.36,38.8560193333333,37.35,2020-06-29
M1,Cambodia,35.97,41.86,39.0664276666667,38.11,2020-07-06
M1,Cambodia,36.06,41.49,39.4026223333333,39.86,2020-07-13
M1,Cambodia,34.89,40.84,38.4839716666667,42.01,2020-07-20
M1,Cambodia,35.368,40.8,38.3515751666667,43.5,2020-07-27
M1,Cambodia,35.66,42.64,38.9078368333334,44.16,2020-08-03
M1,Cambodia,36.68,44.229,40.29394,44.74,2020-08-10
M1,Cambodia,39.247,47.51,42.9465610666667,45.89,2020-08-17
M1,Cambodia,39.67,50.24,44.9523917333333,47.41,2020-08-24
M1,Cambodia,40.31,49.925,45.2471953333334,48.26,2020-08-31
M1,Cambodia,40.487,50.24,45.21291,50,2020-09-07
M1,Cambodia,41.03,50.28,45.7406078333334,53.01,2020-09-14
M1,Cambodia,42.64,52.39,48.1049796666666,55.05,2020-09-21
M1,Cambodia,42.64,52.39,48.2760096666667,55.63,2020-09-28
M1,Cambodia,43.505,52.39,48.7293516666666,56.04,2020-10-05
M1,Cambodia,43.804,52.39,48.1565953333333,55.46,2020-10-12
M1,Cambodia,43.39,51.59,47.4188276666667,52.52,2020-10-19
M1,Cambodia,42.66,51.507,47.0414663333333,49.66,2020-10-26
M1,Cambodia,42.66,50.76,46.87977,46.6,2020-11-02
M1,Cambodia,43.39,50.77,47.0469226666667,43.84,2020-11-09
M1,Cambodia,40.91,50.44,46.1935323333334,43.88,2020-11-16
M1,Cambodia,40.55,51.311,45.6234293333334,44.09,2020-11-23
M1,Cambodia,39.37,52.7,45.4124186666667,45.9,2020-11-30
M1,Cambodia,35.55,48.643,41.4196282333334,47.89,2020-12-07
M1,Cambodia,32.791,49.38,40.9915493666667,49.54,2020-12-14
M1,Cambodia,31.63,50.37,41.1381255000001,47.12,2020-12-21
M1,Cambodia,36.641,53.55,45.7550431333333,44.53,2020-12-28
M1,Cambodia,39.315,54.392,47.8504406333333,44.41,2021-01-04
M1,Cambodia,40.375,56.355,49.0667238333334,45.62,2021-01-11
M1,Cambodia,30.684,61.16,49.394106,43.77,2021-01-18
M1,Cambodia,29.32,56.355,44.8168143333333,43.88,2021-01-25
M1,Cambodia,29.32,58.29,44.8372248666667,41.98,2021-02-01
M1,Cambodia,29.32,60.752,47.4339524333333,39.79,2021-02-08
M1,Cambodia,28.33,55.89,42.6733674,39.87,2021-02-15
M1,Cambodia,28.96,55.89,43.3421080666666,40.51,2021-02-22
M1,Cambodia,25.03,50.6,38.5163490666667,44.94,2021-03-01
M1,Cambodia,23.211,44.169,35.0396384666667,44.44,2021-03-08
M1,Cambodia,25.03,45.06,36.0977869,46.04,2021-03-15
M1,Cambodia,19.05,46.8,35.9846142666666,48.05,2021-03-22
M1,Cambodia,23.37,54.11,41.6187903333333,50.28,2021-03-29
M1,Cambodia,25.83,54.11,41.8749008,51.2,2021-04-05
M1,Cambodia,24.29,54.34,42.4925774666666,50.1,2021-04-12
M1,Cambodia,31.097,52.53,44.1560626,49.6,2021-04-19
M1,Cambodia,35.83,51.79,44.3839426,46.93,2021-04-26
M1,Cambodia,38.305,50.34,44.2225198,43.54,2021-05-03
M1,Cambodia,38.97,51.1,44.4883799333333,42.14,2021-05-10
M1,Cambodia,39.47,49.872,44.1943324333334,40.95,2021-05-17
M1,Cambodia,37.76,48.066,42.0169089666667,38.88,2021-05-24
M1,Cambodia,36.65,46.089,41.0985987333333,37.78,2021-05-31
M1,Cambodia,38.31,45.36,41.9478897666666,37.43,2021-06-07
M1,Cambodia,35.979,44.4,40.1251296666667,37.08,2021-06-14
M1,Cambodia,34.89,43.181,39.4778361666667,37.01,2021-06-21
M1,Cambodia,33.434,42.72,38.4457886666667,38.41,2021-06-28
M1,Cambodia,28.96,42.3,36.8677513333333,39.58,2021-07-05
M1,Cambodia,29.284,41.492,36.5871065,40.08,2021-07-12
M1,Indonesia,56.2,59.84,57.674249,59.48,2016-07-25
M1,Indonesia,56.1,60.28,57.6732786666667,60.37,2016-08-01
M1,Indonesia,55.92,59.82,57.4628943333333,61.24,2016-08-08
M1,Indonesia,54.477,59.21,57.358286,62.11,2016-08-15
M1,Indonesia,54.332,59.21,57.242221,63.2,2016-08-22
M1,Indonesia,53.25,58.32,56.2844626666666,63.61,2016-08-29
M1,Indonesia,52.35,58.32,55.7111026666666,63.43,2016-09-05
M1,Indonesia,52.089,58.32,55.4039793333333,63.5,2016-09-12
M1,Indonesia,51.1,57.21,53.7827933333334,63.23,2016-09-19
M1,Indonesia,50.72,57.21,53.3347236666667,62.6,2016-09-26
M1,Indonesia,51.1,57.21,53.903267,60.8,2016-10-03
M1,Indonesia,50.72,55.7,53.3249703333334,59.41,2016-10-10
M1,Indonesia,49.57,55.29,52.802798,57.87,2016-10-17
M1,Indonesia,49.9,55.39,52.3765123333333,56.65,2016-10-24
M1,Indonesia,50.23,55.39,52.1403806666667,55.31,2016-10-31
M1,Indonesia,49.57,55.254,52.0971893333334,53.99,2016-11-07
M1,Indonesia,49.24,54.45,52.3104260000001,52.45,2016-11-14
M1,Indonesia,48.9,57.03,52.6043603333334,51.34,2016-11-21
M1,Indonesia,48.9,57.03,52.3421973333334,52.58,2016-11-28
M1,Indonesia,48.01,56.11,51.3497280000001,51.93,2016-12-05
M1,Indonesia,47.403,53.25,49.3506495277779,51.32,2016-12-12
M1,Indonesia,46.39,50.675,48.8224021388889,51.96,2016-12-19
M1,Indonesia,46.717,55.7,50.5861203333333,51.99,2016-12-26
M1,Indonesia,46.46,54.19,49.0479108333333,51.61,2017-01-02
M1,Indonesia,45.91,51.54,48.7728341666666,50.64,2017-01-09
M1,Indonesia,48.27,55.39,51.7503297777778,49.85,2017-01-16
M1,Indonesia,47.97375,55.39,51.8180443333334,49.29,2017-01-23
M1,Indonesia,48.15,55.4,51.8949085555556,49.08,2017-01-30
