Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,theMis
W2,Myanmar,43.75,50.19,47.346011,47.98,6.44,0.13601990672456,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,44.672,49.841,47.6691056666667,48.77,5.16900000000001,0.108435011056113,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,45.41,51.57,48.4710163333334,50.9,6.16,0.127086256199745,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,45.2,54.38,49.7481613333334,54.11,9.18,0.184529432926982,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,46.95,56.15,51.8331073333334,55.38,9.2,0.177492735305945,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,49.9,59.89,54.9085728333333,54.17,9.99,0.181938802713433,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,51.666,60.6,56.7945595,53.17,8.93400000000001,0.157303799495091,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,49.9,59.89,55.015452,51.45,9.99,0.181585348058215,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,49.09,58.594,53.5646973333333,49.51,9.504,0.177430294077022,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,47.76,56.16,52.2290766666668,47.92,8.4,0.16082995404284,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,45.68,55.256,50.3207906666667,46.26,9.576,0.190299076646729,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,44.668,52.747,48.222043,43.63,8.07900000000001,0.16753748902758,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,42.99,50.72,46.7592916666667,41.64,7.73,0.165314736910578,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,40.56,46.37,43.633161,40.44,5.81,0.1331556061226,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,39.69,43.18,41.8052123333333,39.44,3.49000000000001,0.0834824129625881,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,37.46,43.36,40.800077,37.79,5.9,0.144607570225909,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,35.94,41.77,38.9583411666666,37.68,5.83000000000001,0.149647028734074,16.6382852218965,0.0457336519505265,9.46409615384615
W2,Myanmar,33.74,40.88,36.619693,37.95,7.14,0.194977057836067,16.6382852218965,0.0457336519505265,9.46409615384615
